Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations,Article URL
Developmental Science,25, 1,2022,"Back Cover: Cover Image, Volume 25, Issue 1","Masahiro Hirai, Yasuhiro Kanakogi, Ayaka Ikeda",N/A,N/A,COVER IMAGE,https://doi.org/10.1111/desc.13202,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13202,N/A,https://onlinelibrary.wiley.com/doi/10.1111/desc.13202
Developmental Science,25, 1,2022,Issue Information,,N/A,N/A,ISSUE INFORMATION,https://doi.org/10.1111/desc.13127,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13127,N/A,https://onlinelibrary.wiley.com/doi/10.1111/desc.13127
Developmental Science,25, 1,2022,"Willing and able? Theory of mind, social motivation, and social competence in middle childhood and early adolescence","Rory T. Devine, Ian A. Apperly",School of Psychology University of Birmingham Edgbaston Birmingham B15 2TT UK; School of Psychology University of Birmingham Edgbaston Birmingham B15 2TT UK,N/A,PAPERS,https://doi.org/10.1111/desc.13137,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13137,13,https://onlinelibrary.wiley.com/doi/10.1111/desc.13137
Developmental Science,25, 1,2022,A meta-analytic approach to the association between inhibitory control and parent-reported behavioral adjustment in typically-developing children: Differentiating externalizing and internalizing behavior problems,"Philipp Berger, David Buttelmann","Department of Neuropsychology Max Planck Institute for Human Cognitive and Brain Sciences Leipzig Germany; Research Group Milestones of Early Cognitive Development Max Planck Institute for Human Cognitive and Brain Sciences Leipzig Germany; Department of Developmental Psychology, Institute of Psychology University of Bern Bern Switzerland",N/A,PAPERS,https://doi.org/10.1111/desc.13141,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13141,4,https://onlinelibrary.wiley.com/doi/10.1111/desc.13141
Developmental Science,25, 1,2022,"Amount and type of physical activity as predictors of growth in executive functions, attentional control, and social self-control across 4 years of elementary school","Andrew E. Koepp, Elizabeth T. Gershoff",Human Development and Family Sciences The University of Texas Austin Texas USA; Human Development and Family Sciences The University of Texas Austin Texas USA,N/A,PAPERS,https://doi.org/10.1111/desc.13147,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13147,N/A,https://onlinelibrary.wiley.com/doi/10.1111/desc.13147
Developmental Science,25, 1,2022,Genetic and environmental influences on executive functions and intelligence in middle childhood,"Samantha M. Freis, Claire L. Morrison, Jeffrey M. Lessem, John K. Hewitt, Naomi P. Friedman",Institute for Behavioral Genetics University of Colorado Boulder Boulder Colorado USA; Department of Psychology and Neuroscience University of Colorado Boulder Boulder Colorado USA; Institute for Behavioral Genetics University of Colorado Boulder Boulder Colorado USA; Department of Psychology and Neuroscience University of Colorado Boulder Boulder Colorado USA; Institute for Behavioral Genetics University of Colorado Boulder Boulder Colorado USA; Institute for Behavioral Genetics University of Colorado Boulder Boulder Colorado USA; Department of Psychology and Neuroscience University of Colorado Boulder Boulder Colorado USA; Institute for Behavioral Genetics University of Colorado Boulder Boulder Colorado USA; Department of Psychology and Neuroscience University of Colorado Boulder Boulder Colorado USA,N/A,PAPERS,https://doi.org/10.1111/desc.13150,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13150,4,https://onlinelibrary.wiley.com/doi/10.1111/desc.13150
Developmental Science,25, 1,2022,What causes the word gap? Financial concerns may systematically suppress child-directed speech,"Monica E. Ellwood-Lowe, Ruthe Foushee, Mahesh Srinivasan",Department of Psychology University of California Berkeley California USA; Department of Psychology University of California Berkeley California USA; Department of Psychology University of California Berkeley California USA,N/A,PAPERS,https://doi.org/10.1111/desc.13151,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13151,13,https://onlinelibrary.wiley.com/doi/10.1111/desc.13151
Developmental Science,25, 1,2022,Observing inefficient action can induce infant preference and learning,"Masahiro Hirai, Yasuhiro Kanakogi, Ayaka Ikeda",Department of Cognitive and Psychological Sciences Graduate School of Informatics Nagoya University Nagoya Japan; Center for Development of Advanced Medical Technology Jichi Medical University Tochigi Japan; Department of Comparative and Developmental Psychology Graduate School of Human Sciences Osaka University Suita Osaka Japan; Center for Development of Advanced Medical Technology Jichi Medical University Tochigi Japan; Department of Psychology Senshu University Kawasaki Kanagawa Japan,N/A,PAPERS,https://doi.org/10.1111/desc.13152,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13152,2,https://onlinelibrary.wiley.com/doi/10.1111/desc.13152
Developmental Science,25, 1,2022,Personality predicts innovation and social learning in children: Implications for cultural evolution,"Bruce S. Rawlings, Emma G. Flynn, Rachel L. Kendal",Department of Anthropology Durham Cultural Evolution Research Centre Durham University UK; Department of Psychology Durham University Durham UK; School of Psychology Queen's University Belfast Belfast UK; Department of Anthropology Durham Cultural Evolution Research Centre Durham University UK,N/A,PAPERS,https://doi.org/10.1111/desc.13153,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13153,5,https://onlinelibrary.wiley.com/doi/10.1111/desc.13153
Developmental Science,25, 1,2022,Pre-schoolers use head gestures rather than prosodic cues to highlight important information in speech,"Núria Esteve-Gibert, Hélène Lœvenbruck, Marion Dohen, Mariapaola D'Imperio","Faculty of Psychology and Educational Sciences Universitat Oberta de Catalunya Barcelona Spain; Laboratoire Parole et Langage, UMR CNRS 7309 Aix Marseille Université Marseille France; Laboratoire de Psychologie et Neurocognition, UMR CNRS 5105 Université Grenoble Alpes Grenoble France; GIPSA-lab, UMR CNRS 5216 Université Grenoble Alpes Grenoble France; Department of Linguistics Rutgers University New Jersey USA; Laboratoire Parole et Langage, UMR CNRS 7309 Aix Marseille Université Marseille France",N/A,PAPERS,https://doi.org/10.1111/desc.13154,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13154,2,https://onlinelibrary.wiley.com/doi/10.1111/desc.13154
Developmental Science,25, 1,2022,Linking patterns of infant eye movements to a neural network model of the ventral stream using representational similarity analysis,"John E. Kiat, Steven J. Luck, Aaron G. Beckner, Taylor R. Hayes, Katherine I. Pomaranski, John M. Henderson, Lisa M. Oakes",Center for Mind & Brain and Department of Psychology University of California Davis California USA; Center for Mind & Brain and Department of Psychology University of California Davis California USA; Center for Mind & Brain and Department of Psychology University of California Davis California USA; Center for Mind & Brain and Department of Psychology University of California Davis California USA; Center for Mind & Brain and Department of Psychology University of California Davis California USA; Center for Mind & Brain and Department of Psychology University of California Davis California USA; Center for Mind & Brain and Department of Psychology University of California Davis California USA,N/A,PAPERS,https://doi.org/10.1111/desc.13155,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13155,4,https://onlinelibrary.wiley.com/doi/10.1111/desc.13155
Developmental Science,25, 1,2022,Maternal cradling bias in baboons: The first environmental factor affecting early infant handedness development?,"Grégoire Boulinguez-Ambroise, Emmanuelle Pouydebat, Éloïse Disarbois, Adrien Meguerditchian",Laboratoire de Psychologie Cognitive UMR7290 CNRS Institut Language Communication and the Brain Aix-Marseille Univ Paris France; Station de Primatologie CNRS Rousset-sur-Arc Paris France; Mecanismes Adaptatifs et Évolution UMR 7179-CNRS – National Museum of Natural History Paris France; Mecanismes Adaptatifs et Évolution UMR 7179-CNRS – National Museum of Natural History Paris France; Laboratoire de Psychologie Cognitive UMR7290 CNRS Institut Language Communication and the Brain Aix-Marseille Univ Paris France; Laboratoire de Psychologie Cognitive UMR7290 CNRS Institut Language Communication and the Brain Aix-Marseille Univ Paris France; Station de Primatologie CNRS Rousset-sur-Arc Paris France,N/A,PAPERS,https://doi.org/10.1111/desc.13179,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13179,7,https://onlinelibrary.wiley.com/doi/10.1111/desc.13179
Developmental Science,25, 1,2022,Becoming uniquely human? Comparing chimpanzee to human infancy,Tobias Grossmann,Department of Psychology University of Virginia Charlottesville Virginia USA,N/A,COMMENTARIES,https://doi.org/10.1111/desc.13142,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13142,1,https://onlinelibrary.wiley.com/doi/10.1111/desc.13142
Developmental Science,25, 1,2022,Neurodiverse transactional development may confound primary attachment inferences - Commentary on Martin et al 2020. https://doi.org/10.1111/desc.12953,"Jonathan Green, Ming Wai Wan",Faculty of Biology Medicine and Health University of Manchester Manchester UK; Faculty of Biology Medicine and Health University of Manchester Manchester UK,N/A,COMMENTARIES,https://doi.org/10.1111/desc.13144,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13144,N/A,https://onlinelibrary.wiley.com/doi/10.1111/desc.13144
Developmental Science,25, 1,2022,Response to the commentary ‘Becoming uniquely human? Comparing chimpanzee to human infancy’,"Aisha C. Bründl, Patrick J. Tkaczynski, Grégoire Nohon Kohou, Christophe Boesch, Roman M. Wittig, Catherine Crockford","Department of Human Behavior, Ecology and Culture Max Planck Institute for Evolutionary Anthropology Leipzig Germany; Department of Neuropsychology Max Planck Institute for Human Cognitive and Brain Sciences Leipzig Germany; Taï Chimpanzee Project Centre Suisse de Recherches Scientifiques Abidjan Côte d'Ivoire; Department of Human Behavior, Ecology and Culture Max Planck Institute for Evolutionary Anthropology Leipzig Germany; Taï Chimpanzee Project Centre Suisse de Recherches Scientifiques Abidjan Côte d'Ivoire; Taï Chimpanzee Project Centre Suisse de Recherches Scientifiques Abidjan Côte d'Ivoire; Taï Chimpanzee Project Centre Suisse de Recherches Scientifiques Abidjan Côte d'Ivoire; Department of Primatology Max Planck Institute for Evolutionary Anthropology Leipzig Germany; Taï Chimpanzee Project Centre Suisse de Recherches Scientifiques Abidjan Côte d'Ivoire; Department of Primatology Max Planck Institute for Evolutionary Anthropology Leipzig Germany; Department of Human Behavior, Ecology and Culture Max Planck Institute for Evolutionary Anthropology Leipzig Germany; Taï Chimpanzee Project Centre Suisse de Recherches Scientifiques Abidjan Côte d'Ivoire; The Great Ape Social Mind Lab Institut des Sciences Cognitives, CNRS Lyon France",N/A,RESPONSE,https://doi.org/10.1111/desc.13143,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13143,N/A,https://onlinelibrary.wiley.com/doi/10.1111/desc.13143
Developmental Science,25, 1,2022,Controversy or consensus? A response to Green and Wan,"Daniel S. Messinger, John David Haltigan, Naomi Ekas, Katherine Blair Martin, Emily Barbara Prince","Department of Psychology University of Miami Miami Florida USA; Centre for Addiction & Mental Health, Department of Psychiatry University of Toronto Toronto Ontario Canada; Department of Psychology Texas Christian University Fort Worth Texas USA; Department of Psychology University of Miami Miami, United States USA; Department of Psychology University of Miami Miami Florida USA",N/A,RESPONSE,https://doi.org/10.1111/desc.13145,https://onlinelibrary.wiley.com/doi/epdf/10.1111/desc.13145,N/A,https://onlinelibrary.wiley.com/doi/10.1111/desc.13145
