Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Task sequencing does not systematically affect the factor structure of cognitive abilities,"Robison, Matthew K., Celaya, Xavier, Ball, B. Hunter, Brewer, Gene A.","Department of Psychology, The University of Texas at Arlington, Arlington, TX, USA; Department of Psychology, Arizona State University, 501 S. Nedderman Dr., Box 19528, Arlington, TX, 76019, USA",670-685,Brief Report,https://doi.org/10.3758/s13423-023-02369-0,https://link.springer.com/content/pdf/10.3758/s13423-023-02369-0.pdf
Psychonomic Bulletin & Review,31.0,1.0,2024.0,The effect of motor resource suppression on speech perception in noise in younger and older listeners: An online study,"Slade, Kate, Beat, Alanna, Taylor, Jennifer, Plack, Christopher J., Nuttall, Helen E.","Neuroscience of Speech and Action Laboratory, Department of Psychology, Lancaster University, Lancaster, UK; Lancaster Medical School, Lancaster University, Lancaster, UK; Manchester Centre for Audiology and Deafness, School of Health Sciences, University of Manchester, Manchester, UK",389-400,Brief Report,https://doi.org/10.3758/s13423-023-02361-8,https://link.springer.com/content/pdf/10.3758/s13423-023-02361-8.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Informational masking influences segmental and suprasegmental speech categorization,"Symons, A. E., Holt, L. L., Tierney, A. T.","Department of Psychological Sciences, Birkbeck, University of London, London, UK; Department of Psychology and Neuroscience Institute, Carnegie Mellon University, 500 Forbes Avenue, Pittsburgh, PA, USA",686-696,Brief Report,https://doi.org/10.3758/s13423-023-02364-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02364-5.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,A common format for representing spatial location in visual and motor working memory,"Yousif, Sami R., Forrence, Alexander D., McDougle, Samuel D.","Department of Psychology, University of Pennsylvania, Philadelphia, PA, USA; Department of Psychology, Yale University, New Haven, CT, USA",697-707,Brief Report,https://doi.org/10.3758/s13423-023-02366-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02366-3.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Attentional focusing and filtering in multisensory categorization,"Li, Jianhua, Deng, Sophia W.","Department of Psychology, University of Macau, Avenida da Universidade, Taipa, Macau; Center for Cognitive and Brain Sciences, University of Macau, Taipa, Macau",708-720,Brief Report,https://doi.org/10.3758/s13423-023-02370-7,https://link.springer.com/content/pdf/10.3758/s13423-023-02370-7.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Attribute amnesia as a product of experience-dependent encoding,"Yan, Niya, Anderson, Brian A.","Department of Psychological and Brain Sciences, Texas A&M University, 4235 TAMU, College Station, TX, 77843-4235, USA",772-780,Brief Report,https://doi.org/10.3758/s13423-023-02379-y,https://link.springer.com/content/pdf/10.3758/s13423-023-02379-y.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Facilitation effect of token syllable frequency in Chinese spoken word production,"Wang, Zhiyun, Jiang, YuChen, Zhang, Qingfang","Department of Psychology, Renmin University of China, 59 Zhongguancun Street, Haidian District, Beijing, 100872, People’s Republic of China",721-733,Brief Report,https://doi.org/10.3758/s13423-023-02374-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02374-3.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Incidentally encoded temporal associations produce priming in implicit memory,"Mundorf, Abigail M. D., Uitvlugt, Mitchell G., Healey, M. Karl","Department of Psychology, Michigan State University, 316 Physics Road, East Lansing, MI, USA",761-771,Brief Report,https://doi.org/10.3758/s13423-023-02351-w,https://link.springer.com/content/pdf/10.3758/s13423-023-02351-w.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Conceptual overlap among texts impedes comprehension monitoring,"Hildenbrand, Lena, Sarmento, David, Griffin, Thomas D., Wiley, Jennifer","Department of Psychology, University of Illinois at Chicago, 1007 W Harrison St, Chicago, IL, 60607, USA",750-760,Brief Report,https://doi.org/10.3758/s13423-023-02349-4,https://link.springer.com/content/pdf/10.3758/s13423-023-02349-4.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,The impact of spatial and verbal working memory load on semantic relatedness judgements,"Khanzhyn, Dmytro, van Heuven, Walter J. B., Rataj, Karolina","Faculty of English, Adam Mickiewicz University, Poznań, Poland; School of Psychology, University of Nottingham, Nottingham, UK",781-789,Brief Report,https://doi.org/10.3758/s13423-023-02323-0,https://link.springer.com/content/pdf/10.3758/s13423-023-02323-0.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,How do intentions modulate the effect of working memory on long-term memory?,"Labaronne, Maximilien, Ferreri, Laura, Plancher, Gaën","Laboratoire d’Étude des Mécanismes Cognitifs, Université Lumière Lyon 2, Bron, France; Deparment of Brain and Behavioural Sciences, University of Pavia, Pavia, Italy; Institut Universitaire de France (IUF), Paris, France",790-801,Brief Report,https://doi.org/10.3758/s13423-023-02381-4,https://link.springer.com/content/pdf/10.3758/s13423-023-02381-4.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Temporal correspondence in perceptual organization: Reciprocal interactions between temporal sensitivity and figure–ground segregation,"Singhal, Ishan, Srinivasan, Narayanan","Department of Cognitive Science, Indian Institute of Technology Kanpur, Kanpur, 208106, India",819-827,Brief Report,https://doi.org/10.3758/s13423-023-02373-4,https://link.springer.com/content/pdf/10.3758/s13423-023-02373-4.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Health factors that influence sustainable behaviour in a single-player resource management game,"Rauwolf, Paul, McKinnon, Arlen, Bilderbeck, Amy C., Rogers, Robert D.","School of Psychology and Sport Science, Bangor University, Brigantia Building, Bangor, Gwynedd, UK, LL57 2AS; P1vital Products Ltd, Manor House, Howbery Park, Wallingford, Oxfordshire, UK, OX10 8BA",734-749,Brief Report,https://doi.org/10.3758/s13423-023-02341-y,https://link.springer.com/content/pdf/10.3758/s13423-023-02341-y.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Stimulus-locked auditory information facilitates real-time visuo-motor sequence learning,"Han, Ziyan, Sanchez, Daniel, Levitan, Carmel A., Sherman, Aleksandra","Department of Cognitive Science, Occidental College, Los Angeles, CA, USA; Department of Psychology, Northwestern University, Evanston, IL, USA; SRI International, Menlo Park, CA, USA",828-838,Brief Report,https://doi.org/10.3758/s13423-023-02378-z,https://link.springer.com/content/pdf/10.3758/s13423-023-02378-z.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Repetition costs in sequence chunking,"Brown, Rachel M., Koch, Iring","Institute of Psychology, RWTH Aachen University, Jägerstraße 17-19, 52066, Aachen, Germany",802-818,Brief Report,https://doi.org/10.3758/s13423-023-02338-7,https://link.springer.com/content/pdf/10.3758/s13423-023-02338-7.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Statistical learning at a virtual cocktail party,"Papoutsi, Christina, Zimianiti, Eleni, Bosker, Hans Rutger, Frost, Rebecca L. A.","Max Planck Institute for Psycholinguistics, PO Box 9104, 6500 HE, Nijmegen, The Netherlands; Donders Institute for Brain, Cognition, and Behaviour, Radboud University, Nijmegen, the Netherlands; Edge Hill University, Edge Hill, UK",849-861,Brief Report,https://doi.org/10.3758/s13423-023-02384-1,https://link.springer.com/content/pdf/10.3758/s13423-023-02384-1.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Response planning during question-answering: does deciding what to say involve deciding how to say it?,"Corps, Ruth E., Pickering, Martin J.","Psychology of Language Department, Max Planck Institute for Psycholinguistics, Max Planck Institute for Psycholinguistics, Nijmegen, The Netherlands; Department of Psychology, University of Edinburgh, 7 George Square, Edinburgh, EH8 9JZ, UK",839-848,Brief Report,https://doi.org/10.3758/s13423-023-02382-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02382-3.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Interpersonal prior information informs ensemble coding through the co-representation process,"Zheng, Zheng, Wang, Jun","School of Psychology, Zhejiang Normal University, Jinhua City, 321004, People’s Republic of China; Zhejiang Philosophy and Social Science Laboratory for the Mental Health and Crisis Intervention of Children and Adolescents, Zhejiang Normal University, Jinhua, China; Key Laboratory of Intelligent Education Technology and Application of Zhejiang Province, Zhejiang Normal University, Jinhua, Zhejiang, 321004, China",886-896,Brief Report,https://doi.org/10.3758/s13423-023-02390-3,https://link.springer.com/content/pdf/10.3758/s13423-023-02390-3.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Alpha-band sensory entrainment improves audiovisual temporal acuity,"Marsicano, Gianluca, Bertini, Caterina, Ronconi, Luca","Department of Psychology, University of Bologna, Viale Berti Pichat 5, 40121, Bologna, Italy; Centre for Studies and Research in Cognitive Neuroscience, University of Bologna, Via Rasi e Spinelli 176, 47023, Cesena, Italy; School of Psychology, Vita-Salute San Raffaele University, Via Olgettina 58, 20132, Milan, Italy; Division of Neuroscience, IRCCS San Raffaele Scientific Institute, Milan, Italy",874-885,Brief Report,https://doi.org/10.3758/s13423-023-02388-x,https://link.springer.com/content/pdf/10.3758/s13423-023-02388-x.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,An effect that counts: Temporally contiguous action effect enhances motor performance,"Karsh, Noam, Ahmad, Zoha, Erez, Freud, Hadad, Bat-Sheva","Department of Psychology, Tel-Hai Academic College, Qiryat Shemona, Israel; Department of Special Education, University of Haifa, Haifa, Israel; Department of Biology and Centre for Vision Research, York University, Toronto, Canada; Department of Psychology and Centre for Vision Research, York University, Toronto, Canada; Department of Special Education and Edmond J. Safra Brain Research Centre, University of Haifa, Haifa, Israel",897-905,Brief Report,https://doi.org/10.3758/s13423-023-02387-y,https://link.springer.com/content/pdf/10.3758/s13423-023-02387-y.pdf
Psychonomic Bulletin & Review,31.0,3.0,2024.0,Confidence ratings increase response thresholds in decision making,"Li, Baike, Hu, Xiao, Shanks, David R., Su, Ningxin, Zhao, Wenbo, Meng, Liu, Lei, Wei, Luo, Liang, Yang, Chunliang","School of Psychology, Liaoning Normal University, Dalian, China; Institute of Developmental Psychology, Faculty of Psychology, Beijing Normal University, Beijing, China; Beijing Key Laboratory of Applied Experimental Psychology, National Demonstration Center for Experimental Psychology Education, Faculty of Psychology, Beijing Normal University, Beijing, China; Division of Psychology and Language Sciences, University College London, London, UK; Collaborative Innovation Center of Assessment for Basic Education Quality, Beijing Normal University, Beijing, China; School of Social Development and Public Policy, Beijing Normal University, Beijing, China; School of Psychology, South China Normal University, Guangzhou, China; Department of Psychiatry, The Affiliated Hospital of Southwest Medical University, Luzhou, China; State Laboratory of Cognitive Neuroscience and Learning, Beijing Normal University, Beijing, China",1093-1102,Brief Report,https://doi.org/10.3758/s13423-023-02380-5,https://link.springer.com/content/pdf/10.3758/s13423-023-02380-5.pdf
Psychonomic Bulletin & Review,31.0,2.0,2024.0,Dissociating the pre-activation of word meaning and form during sentence comprehension: Evidence from EEG representational similarity analysis,"Wang, Lin, Brothers, Trevor, Jensen, Ole, Kuperberg, Gina R.","Department of Psychiatry and the Athinoula A. Martinos Center for Biomedical Imaging, Massachusetts General Hospital, Harvard Medical School, Charlestown, MA, 02129, USA; Department of Psychology, Tufts University, Medford, MA, USA; Centre for Human Brain Health, School of Psychology, University of Birmingham, Birmingham, UK",862-873,Brief Report,https://doi.org/10.3758/s13423-023-02385-0,https://link.springer.com/content/pdf/10.3758/s13423-023-02385-0.pdf
Psychonomic Bulletin & Review,31.0,3.0,2024.0,Contextual familiarity rescues the cost of switching,"Rait, Lindsay I., Murty, Vishnu P., DuBrow, Sarah","Department of Psychology, University of Oregon, Eugene, OR, USA; Department of Psychology, Temple University, Philadelphia, PA, USA",1103-1113,Brief Report,https://doi.org/10.3758/s13423-023-02392-1,https://link.springer.com/content/pdf/10.3758/s13423-023-02392-1.pdf
Psychonomic Bulletin & Review,31.0,3.0,2024.0,What is the airspeed velocity of an unladen swallow? modeling numerical judgments of realistic stimuli,"Izydorczyk, David, Bröder, Arndt","Department of Psychology, School of Social Sciences, University of Mannheim, Mannheim, Germany",1-15,Brief Report,https://doi.org/10.3758/s13423-023-02331-0,https://link.springer.com/content/pdf/10.3758/s13423-023-02331-0.pdf
Psychonomic Bulletin & Review,31.0,3.0,2024.0,Tracking the time-course of spoken word recognition of Cantonese Chinese in sentence context: Evidence from eye movements,"Yip, Michael C. W.","Department of Psychology, The Education University of Hong Kong, Tai Po, New Territories, Hong Kong SAR",1131-1141,Brief Report,https://doi.org/10.3758/s13423-023-02397-w,https://link.springer.com/content/pdf/10.3758/s13423-023-02397-w.pdf
Psychonomic Bulletin & Review,31.0,3.0,2024.0,Automatic imitation of speech is enhanced for non-native sounds,"Wilt, Hannah, Wu, Yuchunzi, Evans, Bronwen G., Adank, Patti","Department of Speech, Hearing and Phonetic Sciences, University College London, London, UK; Department of Neural and Cognitive Sciences, New York University Shanghai, Shanghai, China; NYU-ECNU Institute of Brain and Cognitive Sciences at New York University Shanghai, Shanghai, China",1114-1130,Brief Report,https://doi.org/10.3758/s13423-023-02394-z,https://link.springer.com/content/pdf/10.3758/s13423-023-02394-z.pdf
Psychonomic Bulletin & Review,31.0,3.0,2024.0,Does allowing for changes of mind influence initial responses?,"Taylor, Grant J., Nguyen, Augustine T., Evans, Nathan J.","School of Psychology, University of Queensland, St Lucia, Australia; School of Psychology, University of Newcastle, Callaghan, Australia; Department of Psychology, Ludwig Maximilian University of Munich, Munich, Germany",1142-1154,Brief Report,https://doi.org/10.3758/s13423-023-02371-6,https://link.springer.com/content/pdf/10.3758/s13423-023-02371-6.pdf
Psychonomic Bulletin & Review,31.0,3.0,2024.0,Transfer of statistical learning from passive speech perception to speech production,"Murphy, Timothy K., Nozari, Nazbanou, Holt, Lori L.","Department of Psychology, Carnegie Mellon University, Baker Hall, Floor 3, Frew St, Pittsburgh, PA, 15213, USA; Center for the Neural Basis of Cognition, Pittsburgh, PA, 15213, USA; Department of Psychological and Brain Sciences, Indiana University, Bloomington, IN, 47405, USA; Department of Psychology, University of Texas at Austin, Austin, TX, 78712, USA",1193-1205,Brief Report,https://doi.org/10.3758/s13423-023-02399-8,https://link.springer.com/content/pdf/10.3758/s13423-023-02399-8.pdf
