Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Article URL,Citations
Psychological Science,27,2,2015,Individual Differences in Nonsymbolic Ratio Processing Predict Symbolic Math Performance,"Percival G. Matthews, Mark Rose Lewis, Edward M. Hubbard",,pp. 191–202,Research article,https://doi.org/10.1177/0956797615617799,https://journals.sagepub.com/doi/reader/10.1177/0956797615617799,https://journals.sagepub.com/doi/abs/10.1177/0956797615617799,
Psychological Science,27,2,2015,Establishing the Attention-Distractibility Trait,"Sophie Forster, Nilli Lavie",,pp. 203–212,Research article,https://doi.org/10.1177/0956797615617761,https://journals.sagepub.com/doi/reader/10.1177/0956797615617761,https://journals.sagepub.com/doi/abs/10.1177/0956797615617761,
Psychological Science,27,2,2015,Beyond Faces and Expertise: Facelike Holistic Processing of Nonface Objects in the Absence of Expertise,"Mintao Zhao, Heinrich H. Bülthoff, Isabelle Bülthoff",,pp. 213–222,Research article,https://doi.org/10.1177/0956797615617779,https://journals.sagepub.com/doi/reader/10.1177/0956797615617779,https://journals.sagepub.com/doi/abs/10.1177/0956797615617779,
Psychological Science,27,2,2015,The Critical Importance of Retrieval—and Spacing—for Learning,"Nicholas C. Soderstrom, Tyson K. Kerr, Robert A. Bjork",,pp. 223–230,Research article,https://doi.org/10.1177/0956797615617778,https://journals.sagepub.com/doi/reader/10.1177/0956797615617778,https://journals.sagepub.com/doi/abs/10.1177/0956797615617778,
Psychological Science,27,2,2015,Propensity for Risk Taking Across the Life Span and Around the Globe,"Rui Mata, Anika K. Josef, Ralph Hertwig",,pp. 231–243,Research article,https://doi.org/10.1177/0956797615617811,https://journals.sagepub.com/doi/reader/10.1177/0956797615617811,https://journals.sagepub.com/doi/abs/10.1177/0956797615617811,
Psychological Science,27,2,2015,Five-Month-Old Infants Have General Knowledge of How Nonsolid Substances Behave and Interact,"Susan J. Hespos, Alissa L. Ferry, Erin M. Anderson, Emily N. Hollenbeck, Lance J. Rips",,pp. 244–256,Research article,https://doi.org/10.1177/0956797615617897,https://journals.sagepub.com/doi/reader/10.1177/0956797615617897,https://journals.sagepub.com/doi/abs/10.1177/0956797615617897,
Psychological Science,27,2,2015,Variation in an Iron Metabolism Gene Moderates the Association Between Blood Lead Levels and Attention-Deficit/Hyperactivity Disorder in Children,"Joel T. Nigg, Alexis L. Elmore, Neil Natarajan, Karen H. Friderici, Molly A. Nikolas",,pp. 257–269,Research article,https://doi.org/10.1177/0956797615618365,https://journals.sagepub.com/doi/reader/10.1177/0956797615618365,https://journals.sagepub.com/doi/abs/10.1177/0956797615618365,
Psychological Science,27,2,2015,Absent but Not Gone: Interdependence in Couples’ Quality of Life Persists After a Partner’s Death,"Kyle J. Bourassa, Lindsey M. Knowles, David A. Sbarra, Mary-Frances O’Connor",,pp. 270–281,Research article,https://doi.org/10.1177/0956797615618968,https://journals.sagepub.com/doi/reader/10.1177/0956797615618968,https://journals.sagepub.com/doi/abs/10.1177/0956797615618968,
Psychological Science,27,2,2015,Internalized Impressions: The Link Between Apparent Facial Trustworthiness and Deceptive Behavior Is Mediated by Targets’ Expectations of How They Will Be Judged,"Michael L. Slepian, Daniel R. Ames",,pp. 282–288,Research article,https://doi.org/10.1177/0956797615594897,https://journals.sagepub.com/doi/reader/10.1177/0956797615594897,https://journals.sagepub.com/doi/abs/10.1177/0956797615594897,
Psychological Science,27,2,2015,Wearing a Bicycle Helmet Can Increase Risk Taking and Sensation Seeking in Adults,"Tim Gamble, Ian Walker",,pp. 289–294,Research article,https://doi.org/10.1177/0956797615620784,https://journals.sagepub.com/doi/reader/10.1177/0956797615620784,https://journals.sagepub.com/doi/abs/10.1177/0956797615620784,
Psychological Science,27,3,2016,Unexpected but Incidental Positive Outcomes Predict Real-World Gambling,"A. Ross Otto, Stephen M. Fleming, Paul W. Glimcher",,pp. 299–311,Research article,https://doi.org/10.1177/0956797615618366,https://journals.sagepub.com/doi/reader/10.1177/0956797615618366,https://journals.sagepub.com/doi/abs/10.1177/0956797615618366,
Psychological Science,27,3,2016,Agreement Attraction and Impasse Aversion: Reasons for Selecting a Poor Deal Over No Deal at All,"Ece Tuncel, Alexandra Mislin, Selin Kesebir, Robin L. Pinkley",,pp. 312–321,Research article,https://doi.org/10.1177/0956797615619200,https://journals.sagepub.com/doi/reader/10.1177/0956797615619200,https://journals.sagepub.com/doi/abs/10.1177/0956797615619200,
Psychological Science,27,3,2016,Adolescents in Peer Groups Make More Prudent Decisions When a Slightly Older Adult Is Present,"Karol Silva, Jason Chein, Laurence Steinberg",,pp. 322–330,Research article,https://doi.org/10.1177/0956797615620379,https://journals.sagepub.com/doi/reader/10.1177/0956797615620379,https://journals.sagepub.com/doi/abs/10.1177/0956797615620379,
Psychological Science,27,3,2016,Money Cues Increase Agency and Decrease Prosociality Among Children: Early Signs of Market-Mode Behaviors,"Agata Gasiorowska, Lan Nguyen Chaplin, Tomasz Zaleskiewicz",,pp. 331–344,Research article,https://doi.org/10.1177/0956797615620378,https://journals.sagepub.com/doi/reader/10.1177/0956797615620378,https://journals.sagepub.com/doi/abs/10.1177/0956797615620378,
Psychological Science,27,3,2016,"Pleasure Now, Pain Later: Positive Fantasies About the Future Predict Symptoms of Depression","Gabriele Oettingen, Doris Mayer, Sam Portnow",,pp. 345–353,Research article,https://doi.org/10.1177/0956797615620783,https://journals.sagepub.com/doi/reader/10.1177/0956797615620783,https://journals.sagepub.com/doi/abs/10.1177/0956797615620783,
Psychological Science,27,3,2016,Low Childhood Socioeconomic Status Promotes Eating in the Absence of Energy Need,"Sarah E. Hill, Marjorie L. Prokosch, Danielle J. DelPriore",,pp. 354–364,Research article,https://doi.org/10.1177/0956797615621901,https://journals.sagepub.com/doi/reader/10.1177/0956797615621901,https://journals.sagepub.com/doi/abs/10.1177/0956797615621901,
Psychological Science,27,3,2016,Discouraged by Peer Excellence: Exposure to Exemplary Peer Performance Causes Quitting,"Todd Rogers, Avi Feller",,pp. 365–374,Research article,https://doi.org/10.1177/0956797615623770,https://journals.sagepub.com/doi/reader/10.1177/0956797615623770,https://journals.sagepub.com/doi/abs/10.1177/0956797615623770,
Psychological Science,27,3,2016,When the Spatial and Ideological Collide: Metaphorical Conflict Shapes Social Perception,"Tali Kleiman, Chadly Stern, Yaacov Trope",,pp. 375–383,Research article,https://doi.org/10.1177/0956797615624029,https://journals.sagepub.com/doi/reader/10.1177/0956797615624029,https://journals.sagepub.com/doi/abs/10.1177/0956797615624029,
Psychological Science,27,3,2016,Does Seeing Faces of Young Black Boys Facilitate the Identification of Threatening Stimuli?,"Andrew R. Todd, Kelsey C. Thiem, Rebecca Neel",,pp. 384–393,Research article,https://doi.org/10.1177/0956797615624492,https://journals.sagepub.com/doi/reader/10.1177/0956797615624492,https://journals.sagepub.com/doi/abs/10.1177/0956797615624492,
Psychological Science,27,3,2016,Is Empathic Accuracy Enough to Facilitate Responsive Behavior in Dyadic Interaction? Distinguishing Ability From Motivation,"Lauren A. Winczewski, Jeffrey D. Bowen, Nancy L. Collins",,pp. 394–404,Research article,https://doi.org/10.1177/0956797615624491,https://journals.sagepub.com/doi/reader/10.1177/0956797615624491,https://journals.sagepub.com/doi/abs/10.1177/0956797615624491,
Psychological Science,27,3,2016,Looking Under the Hood of Third-Party Punishment Reveals Design for Personal Benefit,"Max M. Krasnow, Andrew W. Delton, Leda Cosmides, John Tooby",,pp. 405–418,Research article,https://doi.org/10.1177/0956797615624469,https://journals.sagepub.com/doi/reader/10.1177/0956797615624469,https://journals.sagepub.com/doi/abs/10.1177/0956797615624469,
Psychological Science,27,3,2016,To Live Among Like-Minded Others: Exploring the Links Between Person-City Personality Fit and Self-Esteem,"Wiebke Bleidorn, Felix Schönbrodt, Jochen E. Gebauer, Peter J. Rentfrow",,pp. 419–427,Research article,https://doi.org/10.1177/0956797615627133,https://journals.sagepub.com/doi/reader/10.1177/0956797615627133,https://journals.sagepub.com/doi/abs/10.1177/0956797615627133,
Psychological Science,27,4,2016,The Political Divide Over Same-Sex Marriage: Mating Strategies in Conflict?,"David Pinsof, Martie Haselton",,pp. 435–442,Research article,https://doi.org/10.1177/0956797615621719,https://journals.sagepub.com/doi/reader/10.1177/0956797615621719,https://journals.sagepub.com/doi/abs/10.1177/0956797615621719,
Psychological Science,27,4,2016,Economic Insecurity Increases Physical Pain,"Eileen Y. Chou, Bidhan L. Parmar, Adam D. Galinsky",,pp. 443–454,Research article,https://doi.org/10.1177/0956797615625640,https://journals.sagepub.com/doi/reader/10.1177/0956797615625640,https://journals.sagepub.com/doi/abs/10.1177/0956797615625640,
Psychological Science,27,4,2016,Self-Affirmation Activates the Ventral Striatum: A Possible Reward-Related Mechanism for Self-Affirmation,"Janine M. Dutcher, J. David Creswell, Laura E. Pacilio, Peter R. Harris",,pp. 455–466,Research article,https://doi.org/10.1177/0956797615625989,https://journals.sagepub.com/doi/reader/10.1177/0956797615625989,https://journals.sagepub.com/doi/abs/10.1177/0956797615625989,
Psychological Science,27,4,2016,"I Think, Therefore Eyeblink: The Importance of Contingency Awareness in Conditioning","Gabrielle Weidemann, Michelle Satkunarajah, Peter F. Lovibond",,pp. 467–475,Research article,https://doi.org/10.1177/0956797615625973,https://journals.sagepub.com/doi/reader/10.1177/0956797615625973,https://journals.sagepub.com/doi/abs/10.1177/0956797615625973,
Psychological Science,27,4,2016,Taming the White Bear: Initial Costs and Eventual Benefits of Distractor Inhibition,"Corbin A. Cunningham, Howard E. Egeth",,pp. 476–485,Research article,https://doi.org/10.1177/0956797615626564,https://journals.sagepub.com/doi/reader/10.1177/0956797615626564,https://journals.sagepub.com/doi/abs/10.1177/0956797615626564,
Psychological Science,27,4,2016,"For 5-Month-Old Infants, Melodies Are Social","Samuel A. Mehr, Lee Ann Song, Elizabeth S. Spelke",,pp. 486–501,Research article,https://doi.org/10.1177/0956797615626691,https://journals.sagepub.com/doi/reader/10.1177/0956797615626691,https://journals.sagepub.com/doi/abs/10.1177/0956797615626691,
Psychological Science,27,4,2016,A Perceptual Pathway to Bias: Interracial Exposure Reduces Abrupt Shifts in Real-Time Race Perception That Predict Mixed-Race Bias,"Jonathan B. Freeman, Kristin Pauker, Diana T. Sanchez",,pp. 502–517,Research article,https://doi.org/10.1177/0956797615627418,https://journals.sagepub.com/doi/reader/10.1177/0956797615627418,https://journals.sagepub.com/doi/abs/10.1177/0956797615627418,
Psychological Science,27,4,2016,"Think Fast, Feel Fine, Live Long: A 29-Year Study of Cognition, Health, and Survival in Middle-Aged and Older Adults","Stephen Aichele, Patrick Rabbitt, Paolo Ghisletta",,pp. 518–529,Research article,https://doi.org/10.1177/0956797615626906,https://journals.sagepub.com/doi/reader/10.1177/0956797615626906,https://journals.sagepub.com/doi/abs/10.1177/0956797615626906,
Psychological Science,27,4,2016,Supportive Family Environments Ameliorate the Link Between Racial Discrimination and Epigenetic Aging: A Replication Across Two Longitudinal Cohorts,"Gene H. Brody, Gregory E. Miller, Tianyi Yu, Steven R. H. Beach, Edith Chen",,pp. 530–541,Research article,https://doi.org/10.1177/0956797615626703,https://journals.sagepub.com/doi/reader/10.1177/0956797615626703,https://journals.sagepub.com/doi/abs/10.1177/0956797615626703,
Psychological Science,27,4,2016,Infants Understand Others’ Needs,"Moritz Köster, Xenia Ohmer, Thanh Dung Nguyen, Joscha Kärtner",,pp. 542–548,Research article,https://doi.org/10.1177/0956797615627426,https://journals.sagepub.com/doi/reader/10.1177/0956797615627426,https://journals.sagepub.com/doi/abs/10.1177/0956797615627426,
Psychological Science,27,4,2016,When Is an Adolescent an Adult? Assessing Cognitive Control in Emotional and Nonemotional Contexts,"Alexandra O. Cohen, Kaitlyn Breiner, Laurence Steinberg",,pp. 549–562,Research article,https://doi.org/10.1177/0956797615627625,https://journals.sagepub.com/doi/reader/10.1177/0956797615627625,https://journals.sagepub.com/doi/abs/10.1177/0956797615627625,
Psychological Science,27,4,2016,Attention Alters Perceived Attractiveness,"Viola S. Störmer, George A. Alvarez",,pp. 563–571,Research article,https://doi.org/10.1177/0956797616630964,https://journals.sagepub.com/doi/reader/10.1177/0956797616630964,https://journals.sagepub.com/doi/abs/10.1177/0956797616630964,
Psychological Science,27,4,2016,Dynamic Engagement of Cognitive Control Modulates Recovery From Misinterpretation During Real-Time Language Processing,"Nina S. Hsu, Jared M. Novick",,pp. 572–582,Research article,https://doi.org/10.1177/0956797615625223,https://journals.sagepub.com/doi/reader/10.1177/0956797615625223,https://journals.sagepub.com/doi/abs/10.1177/0956797615625223,
Psychological Science,27,4,2016,The Brain’s Tendency to Bind Audiovisual Signals Is Stable but Not General,"Brian Odegaard, Ladan Shams",,pp. 583–591,Research article,https://doi.org/10.1177/0956797616628860,https://journals.sagepub.com/doi/reader/10.1177/0956797616628860,https://journals.sagepub.com/doi/abs/10.1177/0956797616628860,
Psychological Science,27,5,2016,"Infections and Elections: Did an Ebola Outbreak Influence the 2014 U.S. Federal Elections (and if so, How)?","Alec T. Beall, Marlise K. Hofer, Mark Schaller",,pp. 595–605,Research article,https://doi.org/10.1177/0956797616628861,https://journals.sagepub.com/doi/reader/10.1177/0956797616628861,https://journals.sagepub.com/doi/abs/10.1177/0956797616628861,
Psychological Science,27,5,2016,How You Use It Matters: Object Function Guides Attention During Visual Search in Scenes,"Monica S. Castelhano, Richelle L. Witherspoon",,pp. 606–621,Research article,https://doi.org/10.1177/0956797616629130,https://journals.sagepub.com/doi/reader/10.1177/0956797616629130,https://journals.sagepub.com/doi/abs/10.1177/0956797616629130,
Psychological Science,27,5,2016,Measuring Intuition: Nonconscious Emotional Information Boosts Decision Accuracy and Confidence,"Galang Lufityanto, Chris Donkin, Joel Pearson",,pp. 622–634,Research article,https://doi.org/10.1177/0956797616629403,https://journals.sagepub.com/doi/reader/10.1177/0956797616629403,https://journals.sagepub.com/doi/abs/10.1177/0956797616629403,
Psychological Science,27,5,2016,Does Causality Matter More Now? Increase in the Proportion of Causal Language in English Texts,"Rumen Iliev, Robert Axelrod",,pp. 635–643,Research article,https://doi.org/10.1177/0956797616630540,https://journals.sagepub.com/doi/reader/10.1177/0956797616630540,https://journals.sagepub.com/doi/abs/10.1177/0956797616630540,
Psychological Science,27,5,2016,Recognizing the Presidents: Was Alexander Hamilton President?,"Henry L. Roediger, III, K. Andrew DeSoto",,pp. 644–650,Research article,https://doi.org/10.1177/0956797616631113,https://journals.sagepub.com/doi/reader/10.1177/0956797616631113,https://journals.sagepub.com/doi/abs/10.1177/0956797616631113,
