Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Social Psychology,95,N/A,2021,"Consequences, Norms, or Willingness to Interfere: A proCNI Model Analysis of the Foreign Language Effect in Moral Dilemma Judgment","Max Hennig, Mandy Hütter",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104148,https://www.sciencedirect.com/science/article/pii/S0022103121000482/pdfft?md5=3833ce4225a090751d5c18a088a7e418&pid=1-s2.0-S0022103121000482-main.pdf,N/A
Journal of Experimental Social Psychology,95,N/A,2021,Inclusion reduces political prejudice,"Jan G. Voelkel, Dongning Ren, Mark J. Brandt",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104149,https://www.sciencedirect.com/science/article/pii/S0022103121000494/pdfft?md5=fd493161cf0748ce2280578be8343795&pid=1-s2.0-S0022103121000494-main.pdf,8
Journal of Experimental Social Psychology,95,N/A,2021,Conformity to group norms: How group-affirmation shapes collective action,"Constantina Badea, Kevin R. Binning, David K. Sherman, Mihaela Boza, Anna Kende",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104153,https://www.sciencedirect.com/science/article/pii/S0022103121000561/pdfft?md5=69cbeeb4d2e875b56385947e797ddcfb&pid=1-s2.0-S0022103121000561-main.pdf,14
Journal of Experimental Social Psychology,95,N/A,2021,Self-control failure increases a strategic preference for submission as means to avoid future failure,"Yael Ecker, Roland Imhoff, Joris Lammers",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104155,https://www.sciencedirect.com/science/article/pii/S0022103121000585/pdfft?md5=ce916f0377485aaab79d9587019db546&pid=1-s2.0-S0022103121000585-main.pdf,1
Journal of Experimental Social Psychology,95,N/A,2021,Bolstering biculturals: Self-affirmation reduces contrastive responses to identity primes,"Zaijia Liu, Joel Brockner, Michael W. Morris",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104150,https://www.sciencedirect.com/science/article/pii/S0022103121000500/pdfft?md5=85343bb158473eb8ccfa6f42f913703b&pid=1-s2.0-S0022103121000500-main.pdf,3
Journal of Experimental Social Psychology,95,N/A,2021,Go on without me: When underperforming group members prefer to leave their group,"Frank T. Doolaard, Marret K. Noordewier, Gert-Jan Lelieveld, Ilja van Beest, Eric van Dijk",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104158,https://www.sciencedirect.com/science/article/pii/S0022103121000615/pdfft?md5=f648fc83f0846b73a1e0c65cd2bfda0c&pid=1-s2.0-S0022103121000615-main.pdf,N/A
Journal of Experimental Social Psychology,95,N/A,2021,Mix is different from nix: Mouse tracking differentiates ambivalence from neutrality,"Iris K. Schneider, André Mattes",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104106,https://www.sciencedirect.com/science/article/pii/S0022103121000068/pdfft?md5=7bcaf45c69c6c8def048d7eb6294a9f3&pid=1-s2.0-S0022103121000068-main.pdf,14
Journal of Experimental Social Psychology,95,N/A,2021,Interdependence and reflected failure: Cultural differences in stigma by association,"Tianyu He, Melissa J. Williams",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104130,https://www.sciencedirect.com/science/article/pii/S0022103121000305/pdfft?md5=af653263774c7ab0c700cd382f758c1e&pid=1-s2.0-S0022103121000305-main.pdf,5
Journal of Experimental Social Psychology,95,N/A,2021,How relationships bias moral reasoning: Neural and self-report evidence,"Martha K. Berg, Shinobu Kitayama, Ethan Kross",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104156,https://www.sciencedirect.com/science/article/pii/S0022103121000597/pdfft?md5=d8cde43452daa1e1021af8b7950b016e&pid=1-s2.0-S0022103121000597-main.pdf,13
Journal of Experimental Social Psychology,96,N/A,2021,Using anchor-based methods to determine the smallest effect size of interest,"Farid Anvari, Daniël Lakens",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104159,https://www.sciencedirect.com/science/article/pii/S0022103121000627/pdfft?md5=5cc2106f600f38f5f14d95d69cd7b6fc&pid=1-s2.0-S0022103121000627-main.pdf,N/A
Journal of Experimental Social Psychology,96,N/A,2021,The victim-perpetrator asymmetry is stronger in situations where blame is being assigned,"RandyJ. McCarthy, Alison K. Rivers, Audra P. Jensen, Joy S. Pawirosetiko, Jennifer M. Erickson",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104164,https://www.sciencedirect.com/science/article/pii/S0022103121000676/pdfft?md5=4e9accf5143237c8ec6529ef0c975816&pid=1-s2.0-S0022103121000676-main.pdf,2
Journal of Experimental Social Psychology,96,N/A,2021,Situational materialism increases climate change scepticism in men compared to women,"Alexandra Vázquez, Aitor Larzabal-Fernández, David Lois",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104163,https://www.sciencedirect.com/science/article/pii/S0022103121000664/pdfft?md5=30e5305b5c9b10b75085cd815899bdbe&pid=1-s2.0-S0022103121000664-main.pdf,6
Journal of Experimental Social Psychology,96,N/A,2021,Assessing implicit attitudes about androgyny,"S. Atwood, Jordan R. Axt",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104162,https://www.sciencedirect.com/science/article/pii/S0022103121000652/pdfft?md5=ce757140cad49229acf2b539ab911378&pid=1-s2.0-S0022103121000652-main.pdf,8
Journal of Experimental Social Psychology,96,N/A,2021,"Feeling empathy for organizations: Moral consequences, mechanisms, and the power of framing","Simone Tang, Kurt Gray",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104147,https://www.sciencedirect.com/science/article/pii/S0022103121000470/pdfft?md5=7c7f9b4d02f47489ebb083630fc6751b&pid=1-s2.0-S0022103121000470-main.pdf,14
Journal of Experimental Social Psychology,96,N/A,2021,Can coherence-based interventions change dogged moral beliefs about meat-eating?,"Zachary Horne, Joshua Rottman, Caroline Lawrence",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104160,https://www.sciencedirect.com/science/article/pii/S0022103121000639/pdfft?md5=c2dafa12a5c6f96f9fddf3882582d6b2&pid=1-s2.0-S0022103121000639-main.pdf,4
Journal of Experimental Social Psychology,96,N/A,2021,Reducing defensive responding to implicit bias feedback: On the role of perceived moral threat and efficacy to change,"Joseph A. Vitriol, Gordon B. Moskowitz",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104165,https://www.sciencedirect.com/science/article/pii/S0022103121000688/pdfft?md5=ad9cac59127984a4970bbc21a8504b22&pid=1-s2.0-S0022103121000688-main.pdf,28
Journal of Experimental Social Psychology,96,N/A,2021,Cheap talk? Follower sarcasm reduces leader overpay by increasing accountability,Jamie L. Peterson Gloor,Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104166,https://www.sciencedirect.com/science/article/pii/S002210312100069X/pdfft?md5=05bff98baa8095f985c3e08d1107beee&pid=1-s2.0-S002210312100069X-main.pdf,N/A
Journal of Experimental Social Psychology,96,N/A,2021,No laughing matter: Why humor mistakes are more damaging for men than women,"Taly Reich, Sam J. Maglio, Alexander G. Fulmer",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104169,https://www.sciencedirect.com/science/article/pii/S002210312100072X/pdfft?md5=7af425695b07ac2cd430dfbe910cdcdf&pid=1-s2.0-S002210312100072X-main.pdf,5
Journal of Experimental Social Psychology,96,N/A,2021,Providing support is easier done than said: Support providers' perceptions of touch and verbal support provision requests,Brett K. Jakubiak,Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104168,https://www.sciencedirect.com/science/article/pii/S0022103121000718/pdfft?md5=8acacd8a56ce19a38c803b17c7240ada&pid=1-s2.0-S0022103121000718-main.pdf,5
Journal of Experimental Social Psychology,96,N/A,2021,"Re-examining the role of family relationships in structuring perceived helping obligations, and their impact on moral evaluation","Ryan M. McManus, Jordyn E. Mason, Liane Young",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104182,https://www.sciencedirect.com/science/article/pii/S0022103121000858/pdfft?md5=8a88f4b151ccd356a2a29f6841a05f24&pid=1-s2.0-S0022103121000858-main.pdf,24
Journal of Experimental Social Psychology,96,N/A,2021,Economic inequality and socioeconomic ranking inform attitudes toward redistribution,"Jazmin L. Brown-Iannuzzi, Kristjen B. Lundberg, Stephanie E. McKee",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104180,https://www.sciencedirect.com/science/article/pii/S0022103121000834/pdfft?md5=cf28c7170297a1916feb10b002ef6d27&pid=1-s2.0-S0022103121000834-main.pdf,15
Journal of Experimental Social Psychology,96,N/A,2021,Public perceptions of prejudice research: The double-edged sword faced by marginalized group researchers,"Michael Thai, Morgana Lizzio-Wilson, Hema Preya Selvanathan",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104181,https://www.sciencedirect.com/science/article/pii/S0022103121000846/pdfft?md5=f0ca01fca5f3b7e37d0dad73f023160e&pid=1-s2.0-S0022103121000846-main.pdf,10
Journal of Experimental Social Psychology,96,N/A,2021,Being a tough person in a tight world: Cultural tightness leads to a desire for muscularity,"Hao Chen, Xijing Wang, Huilin Zang, Ana Guinote",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104183,https://www.sciencedirect.com/science/article/pii/S002210312100086X/pdfft?md5=44535bd6904ecfb6ac206bb440d599c1&pid=1-s2.0-S002210312100086X-main.pdf,16
Journal of Experimental Social Psychology,96,N/A,2021,Retrospective and prospective hindsight bias: Replications and extensions of Fischhoff (1975) and Slovic and Fischhoff (1977),"Jieying Chen, Lok Ching Kwan, Lok Yeung Ma, Hiu Yee Choi, ... Gilad Feldman",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104154,https://www.sciencedirect.com/science/article/pii/S0022103121000573/pdfft?md5=b8386d1417bc0c64ef71e60ddcbce475&pid=1-s2.0-S0022103121000573-main.pdf,3
Journal of Experimental Social Psychology,96,N/A,2021,Hierarchy profiling: How and why a job's perceived impact on inequality affects racial hiring evaluations,"Cydney H. Dupree, Brittany Torrez",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104185,https://www.sciencedirect.com/science/article/pii/S0022103121000883/pdfft?md5=115a8820a32c10384bad5e659a60f08d&pid=1-s2.0-S0022103121000883-main.pdf,3
Journal of Experimental Social Psychology,96,N/A,2021,Faith and science mindsets as predictors of COVID-19 concern: A three-wave longitudinal study,"Kathryn A. Johnson, Amanda N. Baraldi, Jordan W. Moon, Morris A. Okun, Adam B. Cohen",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104186,https://www.sciencedirect.com/science/article/pii/S0022103121000895/pdfft?md5=7e02c40c5bb19c9c726a5b4b60ace874&pid=1-s2.0-S0022103121000895-main.pdf,N/A
Journal of Experimental Social Psychology,96,N/A,2021,"On prospect theory, making choices for others, and the affective psychology of risk","Qingzhou Sun, Evan Polman, Huanren Zhang",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104177,https://www.sciencedirect.com/science/article/pii/S0022103121000809/pdfft?md5=fed68a7eaeef60d0f2e9ea5e37a47a10&pid=1-s2.0-S0022103121000809-main.pdf,14
Journal of Experimental Social Psychology,96,N/A,2021,Misplaced trust: When trust in science fosters belief in pseudoscience and the benefits of critical evaluation,"Thomas C. O'Brien, Ryan Palmer, Dolores Albarracin",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104184,https://www.sciencedirect.com/science/article/pii/S0022103121000871/pdfft?md5=1e0f68be0b16e4ab67fdfc8aa60b57b1&pid=1-s2.0-S0022103121000871-main.pdf,39
Journal of Experimental Social Psychology,96,N/A,2021,Blinded by guilt: Short-term relational focus and lying,"Shike Li, Kriti Jain",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104191,https://www.sciencedirect.com/science/article/pii/S0022103121000949/pdfft?md5=96b83bf1b5ebc52fc07c4c8ccf4e43ce&pid=1-s2.0-S0022103121000949-main.pdf,4
Journal of Experimental Social Psychology,96,N/A,2021,Wise teamwork: Collective confidence calibration predicts the effectiveness of group discussion,"Ike Silver, Barbara A. Mellers, Philip E. Tetlock",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104157,https://www.sciencedirect.com/science/article/pii/S0022103121000603/pdfft?md5=cfa2f342328c026b5071edee18d27139&pid=1-s2.0-S0022103121000603-main.pdf,11
Journal of Experimental Social Psychology,96,N/A,2021,The group extremity effect: Group ratings of negatively and positively evaluated groups of faces are more extreme than the average ratings of their members,"Sara C. Verosky, Lillian Tyack, Joel E. Martinez",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104161,https://www.sciencedirect.com/science/article/pii/S0022103121000640/pdfft?md5=076058543d769e0c31fc97d9fb265be1&pid=1-s2.0-S0022103121000640-main.pdf,N/A
Journal of Experimental Social Psychology,96,N/A,2021,Butt-dialing the devil: Evil agents are expected to disregard intentions behind requests,"Rebecca J. Dunk, Brandon W. Goulding, Jonathan A. Fugelsang, Ori Friedman",Pending,N/A,Case report,https://doi.org/10.1016/j.jesp.2021.104188,https://www.sciencedirect.com/science/article/pii/S0022103121000913/pdfft?md5=22fdf5d5c1e7c10525be0bd32e1a1d0e&pid=1-s2.0-S0022103121000913-main.pdf,2
Journal of Experimental Social Psychology,97,N/A,2021,Financial self-control strategy use: Generating personal strategies reduces spending more than learning expert strategies,"Johanna Peetz, Mariya Davydenko",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104189,https://www.sciencedirect.com/science/article/pii/S0022103121000925/pdfft?md5=1f081db8949e565316b6da9d86b098e6&pid=1-s2.0-S0022103121000925-main.pdf,N/A
Journal of Experimental Social Psychology,97,N/A,2021,The dynamic interactive pattern of assimilation and contrast: Accounting for standard extremity in comparative evaluations,"Paul Barker, Roland Imhoff",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104190,https://www.sciencedirect.com/science/article/pii/S0022103121000937/pdfft?md5=a11054d2428f814db6208dc7b9ce6e4e&pid=1-s2.0-S0022103121000937-main.pdf,N/A
Journal of Experimental Social Psychology,97,N/A,2021,Is less of an unhealthy ingredient healthy or unhealthy? Effects of mere co-occurrence and quantitative relations on attribute judgments,"Bertram Gawronski, Dillon M. Luke, Nyx L. Ng",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104193,https://www.sciencedirect.com/science/article/pii/S0022103121000962/pdfft?md5=518d6bf9874173d1f96159357ad2e6b6&pid=1-s2.0-S0022103121000962-main.pdf,2
Journal of Experimental Social Psychology,97,N/A,2021,Is it all about appearance? Limited cognitive control and information advantage reveal self-serving reciprocity,"Maayan Katzir, Shachar Cohen, Eliran Halali",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104192,https://www.sciencedirect.com/science/article/pii/S0022103121000950/pdfft?md5=2a4e3550ae13cd2807ba9da273e0b05a&pid=1-s2.0-S0022103121000950-main.pdf,4
Journal of Experimental Social Psychology,97,N/A,2021,What's in a pronoun: Exploring gender pronouns as an organizational identity-safety cue among sexual and gender minorities,"India R. Johnson, Evava S. Pietri, David M. Buck, Roua Daas",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104194,https://www.sciencedirect.com/science/article/pii/S0022103121000974/pdfft?md5=3f46456fc57fdea9ce8dba6bd0f342ee&pid=1-s2.0-S0022103121000974-main.pdf,34
Journal of Experimental Social Psychology,97,N/A,2021,Perceived prototypicality of Asian subgroups in the United States and the United Kingdom,"Jin X. Goh, Jameson McCue",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104201,https://www.sciencedirect.com/science/article/pii/S0022103121001049/pdfft?md5=a8b399b42671c71a2a1b1ccdb5a17f69&pid=1-s2.0-S0022103121001049-main.pdf,32
Journal of Experimental Social Psychology,97,N/A,2021,The search for predictable moral partners: Predictability and moral (character) preferences,"Martin Harry Turpin, Alexander C. Walker, Jonathan A. Fugelsang, Piotr Sorokowski, ... Michał Białek",Pending,N/A,Research article,https://doi.org/10.1016/j.jesp.2021.104196,https://www.sciencedirect.com/science/article/pii/S0022103121000998/pdfft?md5=aeb19e86cf15c4faf8dbb2c8fb210e84&pid=1-s2.0-S0022103121000998-main.pdf,21
