Journal,Volume,Issue,Publication Year,Title,Authors,Author Affiliations,Pages,Type,DOI,PDF Link,Citations
Journal of Experimental Psychology: General,152,6,2023,Two kinds of counterfactual closeness.,"Doan, Tiffany; Denison, Stephanie; Friedman, Ori",Pending,1787-1796,Articles,https://doi.org/10.1037/xge0001369,Pending,3
Journal of Experimental Psychology: General,152,6,2023,Agency as a bridge to form associative memories.,"Ruiz, Nicholas A.; DuBrow, Sarah; Murty, Vishnu P.",Pending,1797-1813,Brief Report,https://doi.org/10.1037/xge0001356,Pending,2
Journal of Experimental Psychology: General,152,7,2023,Reward influences the allocation but not the availability of resources in visual working memory.,"Brissenden, James A.; Adkins, Tyler J.; Hsu, Yu Ting; Lee, Taraz G.",Pending,1825-1839,Articles,https://doi.org/10.1037/xge0001370,Pending,2
Journal of Experimental Psychology: General,152,7,2023,Neural temporal context reinstatement of event structure during memory recall.,"Lohnas, Lynn J.; Healey, M. Karl; Davachi, Lila",Pending,1840-1872,Articles,https://doi.org/10.1037/xge0001354,Pending,4
Journal of Experimental Psychology: General,152,7,2023,“Heart strings and purse strings” revisited: A preregistered replication and extension.,"Chaudhury, Srinwanti H.; Garg, Nitika",Pending,1873-1886,Articles,https://doi.org/10.1037/xge0001372,Pending,1
Journal of Experimental Psychology: General,152,7,2023,Does resource scarcity increase self-serving dishonesty? Most people wrongly believe so.,"Lilleholt, Lau; Ścigała, Karolina Aleksandra; Zettler, Ingo",Pending,1887-1906,Articles,https://doi.org/10.1037/xge0001355,Pending,0
Journal of Experimental Psychology: General,152,7,2023,Expectation-based gist facilitation: Rapid scene understanding and the role of top-down information.,"McLean, Dominic; Nuthmann, Antje; Renoult, Louis; Malcolm, George L.",Pending,1907-1936,Articles,https://doi.org/10.1037/xge0001363,Pending,1
Journal of Experimental Psychology: General,152,7,2023,Reward history modulates attention based on feature relationship.,"Chen, Yilin; Chen, Shikai; Zhang, Xiaodong; Zhang, Sihan; Jia, Ke; Anderson, Brian A.; Gong, Mengyuan",Pending,1937-1950,Articles,https://doi.org/10.1037/xge0001384,Pending,0
Journal of Experimental Psychology: General,152,7,2023,Prospective search time estimates reveal the strengths and limits of internal models of visual search.,"Mazor, Matan; Siegel, Max; Tenenbaum, Joshua B.",Pending,1951-1966,Articles,https://doi.org/10.1037/xge0001360,Pending,1
Journal of Experimental Psychology: General,152,7,2023,Foreign language reduces false memories by increasing memory monitoring.,"Grant, Leigh H.; Pan, Archer Yue; Huang, Yi; Gallo, David A.; Keysar, Boaz",Pending,1967-1977,Articles,https://doi.org/10.1037/xge0001378,Pending,0
Journal of Experimental Psychology: General,152,7,2023,Development of a probability discounting task of communication for adults who stutter.,"Rodriguez, Luis R.; Rasmussen, Erin B.; Hudock, Daniel",Pending,1978-1994,Articles,https://doi.org/10.1037/xge0001379,Pending,0
Journal of Experimental Psychology: General,152,7,2023,Examining speech-based phonological recoding during reading for adolescent deaf signers.,"Cooley, Frances G.; Quinto-Pozos, David",Pending,1995-2007,Articles,https://doi.org/10.1037/xge0001362,Pending,0
Journal of Experimental Psychology: General,152,7,2023,Are people more or less likely to follow advice that is accompanied by a confidence interval?,"Gaertig, Celia; Simmons, Joseph P.",Pending,2008-2025,Articles,https://doi.org/10.1037/xge0001388,Pending,1
Journal of Experimental Psychology: General,152,7,2023,Heartbeat counting accuracy is enhanced in blind individuals.,"Radziun, Dominika; Korczyk, Maksymilian; Crucianelli, Laura; Szwed, Marcin; Ehrsson, H. Henrik",Pending,2026-2039,Articles,https://doi.org/10.1037/xge0001366,Pending,3
Journal of Experimental Psychology: General,152,7,2023,Attention does not spread automatically along objects: Evidence from the pupillary light response.,"Luzardo, Felipe; Einhäuser, Wolfgang; Michl, Monique; Yeshurun, Yaffa",Pending,2040-2051,Articles,https://doi.org/10.1037/xge0001383,Pending,1
Journal of Experimental Psychology: General,152,7,2023,Rationally irrational: When people do not correct their reasoning errors even if they could.,"Sirota, Miroslav; Juanchich, Marie; Holford, Dawn L.",Pending,2052-2073,Articles,https://doi.org/10.1037/xge0001375,Pending,1
Journal of Experimental Psychology: General,152,7,2023,Effortfulness of visual working memory: Gauged by physical exertion.,"Xie, Weizhen; Zhang, Weiwei",Pending,2074-2093,Articles,https://doi.org/10.1037/xge0001391,Pending,4
Journal of Experimental Psychology: General,152,7,2023,Task features change the relation between math anxiety and number line estimation performance with rational numbers: Two large-scale online studies.,"Mielicki, Marta K.; Wilkey, Eric D.; Scheibe, Daniel A.; Fitzsimmons, Charles J.; Sidney, Pooja G.; Bellon, Elien; Ribner, Andrew D.; Soltanlou, Mojtaba; Starling-Alves, Isabella; Coolen, Ilse; Ansari, Daniel; Thompson, Clarissa A.",Pending,2094-2117,Articles,https://doi.org/10.1037/xge0001382,Pending,2
Journal of Experimental Psychology: General,152,7,2023,For whom do boundaries become restrictions? The role of political orientation.,"Jin, Jianna; Malkoc, Selin A.; Fazio, Russell H.",Pending,2118-2124,Brief Report,https://doi.org/10.1037/xge0001361,Pending,2
Journal of Experimental Psychology: General,152,8,2023,Explicit attentional goals unlock implicit spatial statistical learning.,"Zhang, Ziyao; Carlisle, Nancy B.",Pending,2125-2137,Articles,https://doi.org/10.1037/xge0001368,Pending,4
Journal of Experimental Psychology: General,152,8,2023,Are we smart enough to remember how smart animals are?,"Leach, Stefan; Sutton, Robbie M.; Dhont, Kristof; Douglas, Karen M.; Bergström, Zara M.",Pending,2138-2159,Articles,https://doi.org/10.1037/xge0001401,Pending,2
Journal of Experimental Psychology: General,152,8,2023,Not what u expect: Effects of prediction errors on item memory.,"Ortiz-Tudela, Javier; Nolden, Sophie; Pupillo, Francesco; Ehrlich, Isabelle; Schommartz, Iryna; Turan, Gözem; Shing, Yee Lee",Pending,2160-2176,Articles,https://doi.org/10.1037/xge0001367,Pending,5
Journal of Experimental Psychology: General,152,8,2023,Expectations about precision bias metacognition and awareness.,"Olawole-Scott, Helen; Yon, Daniel",Pending,2177-2189,Articles,https://doi.org/10.1037/xge0001371,Pending,2
Journal of Experimental Psychology: General,152,8,2023,How do people find pairs?,"Li, Aoqi; Chen, Zhenzhong; Wolfe, Jeremy M.; Olivers, Christian N. L.",Pending,2190-2204,Articles,https://doi.org/10.1037/xge0001390,Pending,3
Journal of Experimental Psychology: General,152,8,2023,Truth sensitivity and partisan bias in responses to misinformation.,"Gawronski, Bertram; Ng, Nyx L.; Luke, Dillon M.",Pending,2205-2236,Articles,https://doi.org/10.1037/xge0001381,Pending,7
Journal of Experimental Psychology: General,152,8,2023,Mental jenga: A counterfactual simulation model of causal judgments about physical support.,"Zhou, Liang; Smith, Kevin A.; Tenenbaum, Joshua B.; Gerstenberg, Tobias",Pending,2237-2269,Articles,https://doi.org/10.1037/xge0001392,Pending,3
Journal of Experimental Psychology: General,152,8,2023,Crossmodal transfer of perceptual learning: Evidence from the recognition of first and second language characters in young children.,"Karim, A. K. M. Rezaul; Mizan, Tanzia; Himi, Samsad Afrin",Pending,2270-2299,Articles,https://doi.org/10.1037/xge0001393,Pending,0
Journal of Experimental Psychology: General,152,8,2023,"Food approach dynamics in daily life: Speed and force of food approach movements fluctuate with hunger, but less so for people with high BMI.","Zech, Hilmar G.; van Dijk, Wilco W.; van Dillen, Lotte F.",Pending,2300-2317,Articles,https://doi.org/10.1037/xge0001386,Pending,0
Journal of Experimental Psychology: General,152,8,2023,Comparing visual memories to similar visual inputs risks lasting memory distortion.,"Saito, Joseph M.; Duncan, Katherine; Fukuda, Keisuke",Pending,2318-2330,Articles,https://doi.org/10.1037/xge0001400,Pending,3
Journal of Experimental Psychology: General,152,8,2023,Adaptation to walking direction in biological motion.,"Chen, Chang; Boyce, W. Paul; Palmer, Colin J.; Clifford, Colin W. G.",Pending,2331-2344,Articles,https://doi.org/10.1037/xge0001404,Pending,0
Journal of Experimental Psychology: General,152,8,2023,"The idiosyncratic nature of how individuals perceive, represent, and remember their surroundings and its impact on learning-based generalization.","Zaman, Jonas; Yu, Kenny; Verheyen, Steven",Pending,2345-2358,Articles,https://doi.org/10.1037/xge0001403,Pending,0
Journal of Experimental Psychology: General,152,8,2023,Similar-sounding words flesh out fuzzy meanings.,"Haslett, David A.; Cai, Zhenguang G.",Pending,2359-2368,Articles,https://doi.org/10.1037/xge0001409,Pending,1
Journal of Experimental Psychology: General,152,8,2023,Nature and measurement of attention control.,"Burgoyne, Alexander P.; Tsukahara, Jason S.; Mashburn, Cody A.; Pak, Richard; Engle, Randall W.",Pending,2369-2402,Articles,https://doi.org/10.1037/xge0001408,Pending,13
Journal of Experimental Psychology: General,152,8,2023,A literacy-related color-specific deficit in rapid automatized naming: Evidence from neurotypical completely illiterate and literate adults.,"Araújo, Susana; Narang, Vaishna; Misra, Deepshikha; Lohagun, Nishant; Khan, Ouroz; Singh, Anuradha; Mishra, Ramesh K.; Hervais-Adelman, Alexis; Huettig, Falk",Pending,2403-2409,Brief Report,https://doi.org/10.1037/xge0001376,Pending,4
Journal of Experimental Psychology: General,152,9,2023,Gamified inoculation interventions do not improve discrimination between true and fake news: Reanalyzing existing research with receiver operating characteristic analysis.,"Modirrousta-Galian, Ariana; Higham, Philip A.",Pending,2411-2437,Articles,https://doi.org/10.1037/xge0001395,Pending,16
Journal of Experimental Psychology: General,152,9,2023,Ironic twists of sentence meaning can be signaled by forward move of prosodic stress.,"Larrouy-Maestri, Pauline; Kegel, Vanessa; Schlotz, Wolff; van Rijn, Pol; Menninghaus, Winfried; Poeppel, David",Pending,2438-2462,Articles,https://doi.org/10.1037/xge0001377,Pending,0
Journal of Experimental Psychology: General,152,9,2023,When uncertainty in social contexts increases exploration and decreases obtained rewards.,"Plate, Rista C.; Ham, Huang; Jenkins, Adrianna C.",Pending,2463-2478,Articles,https://doi.org/10.1037/xge0001410,Pending,1
Journal of Experimental Psychology: General,152,9,2023,The effect of Black–White income inequality on perceived interracial psychological outcomes via perceived interracial competition.,"Gordils, Jonathan; Jamieson, Jeremy P.; Elliot, Andrew J.",Pending,2479-2503,Articles,https://doi.org/10.1037/xge0001418,Pending,1
Journal of Experimental Psychology: General,152,9,2023,Proactive suppression can be applied to multiple salient distractors in visual search.,"Drisdelle, Brandi Lee; Eimer, Martin",Pending,2504-2519,Articles,https://doi.org/10.1037/xge0001398,Pending,8
Journal of Experimental Psychology: General,152,9,2023,Valence biases and emergence in the stereotype content of intersecting social categories.,"Nicolas, Gandalf; Fiske, Susan T.",Pending,2520-2543,Articles,https://doi.org/10.1037/xge0001416,Pending,3
Journal of Experimental Psychology: General,152,9,2023,From local to global estimations of confidence in perceptual decisions.,"Cavalan, Quentin; Vergnaud, Jean-Christophe; de Gardelle, Vincent",Pending,2544-2558,Articles,https://doi.org/10.1037/xge0001411,Pending,1
Journal of Experimental Psychology: General,152,9,2023,Sequential processing facilitates Hebb repetition learning in visuospatial domains.,"Ueda, Yoshiyuki; Huang, Tsung-Ren; Shen, Zixin; Sakata, Chifumi; Yeh, Su-Ling; Saito, Satoru",Pending,2559-2577,Articles,https://doi.org/10.1037/xge0001406,Pending,0
Journal of Experimental Psychology: General,152,9,2023,"Bigram semantic distance as an index of continuous semantic flow in natural language: Theory, tools, and applications.","Reilly, Jamie; Finley, Ann Marie; Litovsky, Celia P.; Kenett, Yoed N.",Pending,2578-2590,Articles,https://doi.org/10.1037/xge0001389,Pending,2
Journal of Experimental Psychology: General,152,9,2023,Quantifying cultural change: Gender bias in music.,"Boghrati, Reihane; Berger, Jonah",Pending,2591-2602,Articles,https://doi.org/10.1037/xge0001412,Pending,3
Journal of Experimental Psychology: General,152,9,2023,Evaluation of the “rethink stress” mindset intervention: A metacognitive approach to changing mindsets.,"Crum, Alia J.; Santoro, Erik; Handley-Miner, Isaac; Smith, Eric N.; Evans, Kris; Moraveji, Neema; Achor, Shawn; Salovey, Peter",Pending,2603-2622,Articles,https://doi.org/10.1037/xge0001396,Pending,7
Journal of Experimental Psychology: General,152,9,2023,Gestures cued by demonstratives in speech guide listeners’ visual attention during spatial language comprehension.,"Özer, Demet; Karadöller, Dilay Z.; Özyürek, Aslı; Göksun, Tilbe",Pending,2623-2635,Articles,https://doi.org/10.1037/xge0001402,Pending,1
Journal of Experimental Psychology: General,152,9,2023,Do striking biases in mass inference reflect a flawed mental model of physics?,"Mitko, Alex; Fischer, Jason",Pending,2636-2650,Articles,https://doi.org/10.1037/xge0001399,Pending,1
Journal of Experimental Psychology: General,152,9,2023,How well do laboratory-derived estimates of time preference predict real-world behaviors? Comparisons to four benchmarks.,"Bartels, Daniel M.; Li, Ye; Bharti, Soaham",Pending,2651-2665,Articles,https://doi.org/10.1037/xge0001380,Pending,1
Journal of Experimental Psychology: General,152,9,2023,Building integrated representations through interleaved learning.,"Zhou, Zhenglong; Singh, Dhairyya; Tandoc, Marlie C.; Schapiro, Anna C.",Pending,2666-2684,Articles,https://doi.org/10.1037/xge0001415,Pending,4
Journal of Experimental Psychology: General,152,9,2023,Effects of salience are long-lived and stubborn.,"Constant, Martin; Liesefeld, Heinrich R.",Pending,2685-2694,Articles,https://doi.org/10.1037/xge0001420,Pending,3
Journal of Experimental Psychology: General,152,9,2023,"Stress, intertemporal choice, and mitigation behavior during the COVID-19 pandemic.","Agrawal, Mayank; Peterson, Joshua C.; Cohen, Jonathan D.; Griffiths, Thomas L.",Pending,2695-2702,Brief Report,https://doi.org/10.1037/xge0001417,Pending,1
Journal of Experimental Psychology: General,152,10,2023,Human memory for real-world solid objects is not predicted by responses to image displays.,"Snow, Jacqueline C.; Gomez, Michael A.; Compton, Michael T.",Pending,2703-2712,Articles,https://doi.org/10.1037/xge0001387,Pending,1
