Journal,Volume,Issue,Publication Year,Title,Authors,Pages,Type,DOI,PDF Link
Journal of Experimental Psychology: General,153,1,2024,Immediate cross-language transfer of novel articulatory plans in bilingual speech.,"Shiller, Douglas M.; Bobbitt, Sarah; Lametti, Daniel R.",15-15-25,Articles,https://doi.org/10.1037/xge0001456,https://psycnet.apa.orgxge/153/1/15.pdf
Journal of Experimental Psychology: General,153,1,2024,The adaptive flexibility of rhythmic attentional sampling in attending to multiple targets.,"Jiang, Yong; He, Sheng; Zhang, Jiedong",26-26-37,Articles,https://doi.org/10.1037/xge0001468,https://psycnet.apa.orgxge/153/1/26.pdf
Journal of Experimental Psychology: General,153,1,2024,Judgments during perceptual comparisons predict distinct forms of memory updating.,"Saito, Joseph M.; Bae, Gi-Yeul; Fukuda, Keisuke",38-38-55,Articles,https://doi.org/10.1037/xge0001469,https://psycnet.apa.orgxge/153/1/38.pdf
Journal of Experimental Psychology: General,153,1,2024,Testing the flexibility of ensemble coding: Limitations in cross-modal ensemble perception.,"Gillies, Greer; Fukuda, Keisuke; Cant, Jonathan S.",56-56-69,Articles,https://doi.org/10.1037/xge0001470,https://psycnet.apa.orgxge/153/1/56.pdf
Journal of Experimental Psychology: General,153,1,2024,Associations between executive functions assessed in different contexts in a genetically informative sample.,"Freis, Samantha M.; Alexander, Jordan D.; Anderson, Jacob E.; Corley, Robin P.; De La Vega, Alejandro I.; Gustavson, Daniel E.; Vrieze, Scott I.; Friedman, Naomi P.",70-70-85,Articles,https://doi.org/10.1037/xge0001471,https://psycnet.apa.orgxge/153/1/70.pdf
Journal of Experimental Psychology: General,153,1,2024,Object-based encoding constrains storage in visual working memory.,"Ngiam, William X. Q.; Loetscher, Krystian B.; Awh, Edward",86-86-101,Articles,https://doi.org/10.1037/xge0001479,https://psycnet.apa.orgxge/153/1/86.pdf
Journal of Experimental Psychology: General,153,1,2024,Interaction between top-down decision-driven congruency effect and bottom-up input-driven congruency effect is correlated with conscious awareness.,"Zheng, Ze-Fan; Huang, Shu-Yue; Lu, Shena; Cai, Yong-Chun",102-102-121,Articles,https://doi.org/10.1037/xge0001483,https://psycnet.apa.orgxge/153/1/102.pdf
Journal of Experimental Psychology: General,153,1,2024,"Lying is sometimes ethical, but honesty is the best policy: The desire to avoid harmful lies leads to moral preferences for unconditional honesty.","Jensen, Sarah L.; Levine, Emma E.; White, Michael W.; Huppert, Elizabeth",122-122-144,Articles,https://doi.org/10.1037/xge0001460,https://psycnet.apa.orgxge/153/1/122.pdf
Journal of Experimental Psychology: General,153,1,2024,Colorfulness influences perceptions of valence and arousal.,"Pazda, Adam D.; Thorstenson, Christopher A.; Fetterman, Adam K.",145-145-158,Articles,https://doi.org/10.1037/xge0001484,https://psycnet.apa.orgxge/153/1/145.pdf
Journal of Experimental Psychology: General,153,1,2024,Premature predictions: Accurate forecasters are not viewed as more competent for earlier predictions.,"Mislavsky, Robert; Gaertig, Celia",159-159-170,Articles,https://doi.org/10.1037/xge0001487,https://psycnet.apa.orgxge/153/1/159.pdf
Journal of Experimental Psychology: General,153,1,2024,How do numbers shift spatial attention? Both processing depth and counting habits matter.,"Shaki, Samuel; Fischer, Martin H.",171-171-183,Articles,https://doi.org/10.1037/xge0001493,https://psycnet.apa.orgxge/153/1/171.pdf
Journal of Experimental Psychology: General,153,1,2024,The development of modal intuitions: A test of two accounts.,"Goulding, Brandon W.; Khan, Farishteh; Fukuda, Keisuke; Lane, Jonathan D.; Ronfard, Samuel",184-184-199,Articles,https://doi.org/10.1037/xge0001494,https://psycnet.apa.orgxge/153/1/184.pdf
Journal of Experimental Psychology: General,153,1,2024,Demands on perceptual and mnemonic fidelity are a key determinant of age-related cognitive decline throughout the lifespan.,"Gellersen, Helena M.; McMaster, Jessica; Abdurahman, Ayat; Simons, Jon S.",200-200-223,Articles,https://doi.org/10.1037/xge0001476,https://psycnet.apa.orgxge/153/1/200.pdf
Journal of Experimental Psychology: General,153,1,2024,The format of the cognitive map depends on the structure of the environment.,"Peer, Michael; Nadar, Catherine; Epstein, Russell A.",224-224-240,Articles,https://doi.org/10.1037/xge0001498,https://psycnet.apa.orgxge/153/1/224.pdf
Journal of Experimental Psychology: General,153,1,2024,A novel electroencephalography-based paradigm to measure intergroup prosociality: An intergenerational study in the aftermath of the genocide against Tutsis in Rwanda.,"Pech, Guillaume P.; Gishoma, Darius; Caspar, Emilie A.",241-241-254,Articles,https://doi.org/10.1037/xge0001480,https://psycnet.apa.orgxge/153/1/241.pdf
Journal of Experimental Psychology: General,153,1,2024,Transparency about lagging diversity numbers signals genuine progress.,"Apfelbaum, Evan P.; Suh, Eileen Y.",255-255-267,Brief Reports,https://doi.org/10.1037/xge0001489,https://psycnet.apa.orgxge/153/1/255.pdf
Journal of Experimental Psychology: General,153,1,2024,Sticky tradition impedes selection of creative ideas.,"Reis, Moritz; Foerster, Anna; Zettler, Ingo; Kunde, Wilfried; Pfister, Roland",268-268-273,Brief Reports,https://doi.org/10.1037/xge0001490,https://psycnet.apa.orgxge/153/1/268.pdf
Journal of Experimental Psychology: General,153,2,2024,Visual cues and food intake: A preregistered replication of Wansink et al. (2005).,"Lopez, Alejandra; Choi, Alyssa K.; Dellawar, Nadia C.; Cullen, Brooke C.; Avila Contreras, Sonia; Rosenfeld, Daniel L.; Tomiyama, A. Janet",275-275-281,Articles,https://doi.org/10.1037/xge0001503,https://psycnet.apa.orgxge/153/2/275.pdf
Journal of Experimental Psychology: General,153,2,2024,Nonverbal displays of dominance and prestige: Evidence for cross-cultural and early-emerging recognition.,"Witkower, Zachary; Hill, Alexander K.; Pun, Anthea; Baron, Andrew S.; Koster, Jeremy; Tracy, Jessica L.",282-282-292,Articles,https://doi.org/10.1037/xge0001481,https://psycnet.apa.orgxge/153/2/282.pdf
Journal of Experimental Psychology: General,153,2,2024,The development of orthography and phonology coupling in the ventral occipito-temporal cortex and its relation to reading.,"Dębska, Agnieszka M.; Wang, Jin; Dzięgiel-Fivet, Gabriela K.; Chyl, Katarzyna M.; Wójcik, Marta P.; Jednoróg, Katarzyna M.; Booth, James R.",293-293-306,Articles,https://doi.org/10.1037/xge0001495,https://psycnet.apa.orgxge/153/2/293.pdf
Journal of Experimental Psychology: General,153,2,2024,Rethinking egocentric bias: A computer mouse-tracking study of adult belief processing.,"O'Connor, Richard J.; Lucas, Andrew P.; Riggs, Kevin J.",307-307-327,Articles,https://doi.org/10.1037/xge0001485,https://psycnet.apa.orgxge/153/2/307.pdf
Journal of Experimental Psychology: General,153,2,2024,Learning where to be flexible: Using environmental cues to regulate cognitive control.,"Xu, Shengjie; Simoens, Jonas; Verguts, Tom; Braem, Senne",328-328-338,Articles,https://doi.org/10.1037/xge0001488,https://psycnet.apa.orgxge/153/2/328.pdf
Journal of Experimental Psychology: General,153,2,2024,Temporal crowding with central vision reveals the fragility of visual representations.,"Sahar, Tomer; Yeshurun, Yaffa",339-339-351,Articles,https://doi.org/10.1037/xge0001496,https://psycnet.apa.orgxge/153/2/339.pdf
Journal of Experimental Psychology: General,153,2,2024,Remembering our darkest moments: Reminiscence bumps for highly negative life events.,"Özdemir, Çağlayan; Pillemer, David B.; Leichtman, Michelle D.",352-352-371,Articles,https://doi.org/10.1037/xge0001500,https://psycnet.apa.orgxge/153/2/352.pdf
Journal of Experimental Psychology: General,153,2,2024,The construction and use of cognitive maps in model-based control.,"Karagoz, Ata B.; Reagh, Zachariah M.; Kool, Wouter",372-372-385,Articles,https://doi.org/10.1037/xge0001491,https://psycnet.apa.orgxge/153/2/372.pdf
Journal of Experimental Psychology: General,153,2,2024,We are wanderers: Abstract geometry reflects spatial navigation.,"Lin, Yi; Dillon, Moira R.",386-386-398,Articles,https://doi.org/10.1037/xge0001504,https://psycnet.apa.orgxge/153/2/386.pdf
Journal of Experimental Psychology: General,153,2,2024,The benefits of difference-education interventions in lower-resourced institutions.,"Stephens, Nicole M.; Townsend, Sarah S. M.; Carey, Rebecca M.; Hamedani, MarYam G.; Brannon, Tiffany N.; Murphy, Mary C.",399-399-417,Articles,https://doi.org/10.1037/xge0001499,https://psycnet.apa.orgxge/153/2/399.pdf
Journal of Experimental Psychology: General,153,2,2024,Directional uncertainty in chase and escape dynamics.,"Treviño, Mario; Medina-Coss y León, Ricardo; Támez, Sergio; Beltrán-Navarro, Beatriz; Verdugo, Jahir",418-418-434,Articles,https://doi.org/10.1037/xge0001510,https://psycnet.apa.orgxge/153/2/418.pdf
Journal of Experimental Psychology: General,153,2,2024,"Aging, emotion, and cognition: The role of strategies.","Lemaire, Patrick",435-435-453,Articles,https://doi.org/10.1037/xge0001506,https://psycnet.apa.orgxge/153/2/435.pdf
Journal of Experimental Psychology: General,153,2,2024,Absolute and relative stability of loss aversion across contexts.,"Spektor, Mikhail S.; Kellen, David; Rieskamp, Jörg; Klauer, Karl Christoph",454-454-472,Articles,https://doi.org/10.1037/xge0001513,https://psycnet.apa.orgxge/153/2/454.pdf
Journal of Experimental Psychology: General,153,2,2024,Conveying and detecting listening during live conversation.,"Collins, Hanne K.; Minson, Julia A.; Kristal, Ariella; Brooks, Alison Wood",473-473-494,Articles,https://doi.org/10.1037/xge0001454,https://psycnet.apa.orgxge/153/2/473.pdf
Journal of Experimental Psychology: General,153,2,2024,"Variable search for orientation, uniformly optimal search for identity.","Nowakowska, Anna; Clarke, Alasdair D. F.; Reuther, Josephine; Hunt, Amelia R.",495-495-510,Articles,https://doi.org/10.1037/xge0001509,https://psycnet.apa.orgxge/153/2/495.pdf
Journal of Experimental Psychology: General,153,2,2024,The role of loudness in vocal intimidation.,"Anikin, Andrey; Valente, Daria; Pisanski, Katarzyna; Cornec, Clement; Bryant, Gregory A.; Reby, David",511-511-530,Articles,https://doi.org/10.1037/xge0001508,https://psycnet.apa.orgxge/153/2/511.pdf
Journal of Experimental Psychology: General,153,2,2024,Children develop adult-like visual sensitivity to image memorability by the age of 4.,"Guo, Xiaohan (Hannah); Bainbridge, Wilma A.",531-531-543,Articles,https://doi.org/10.1037/xge0001511,https://psycnet.apa.orgxge/153/2/531.pdf
Journal of Experimental Psychology: General,153,2,2024,"Saccadic selection in visual working memory is robust across the visual field and linked to saccade metrics: Evidence from nine experiments and more than 100,000 trials.","Ohl, Sven; Kroell, Lisa M.; Rolfs, Martin",544-544-563,Articles,https://doi.org/10.1037/xge0001520,https://psycnet.apa.orgxge/153/2/544.pdf
Journal of Experimental Psychology: General,153,2,2024,Task-adaptive changes to the target template in response to distractor context: Separability versus similarity.,"Yu, Xinger; Rahim, Raisa A.; Geng, Joy J.",564-564-572,Brief Report,https://doi.org/10.1037/xge0001507,https://psycnet.apa.orgxge/153/2/564.pdf
Journal of Experimental Psychology: General,153,3,2024,The universal law of generalization holds for naturalistic stimuli.,"Marjieh, Raja; Jacoby, Nori; Peterson, Joshua C.; Griffiths, Thomas L.",573-573-589,Articles,https://doi.org/10.1037/xge0001533,https://psycnet.apa.orgxge/153/3/573.pdf
Journal of Experimental Psychology: General,153,3,2024,When detecting a salient target makes search more effortful.,"Lee, David S.; Clement, Andrew; Anderson, Brian A.",590-590-607,Articles,https://doi.org/10.1037/xge0001514,https://psycnet.apa.orgxge/153/3/590.pdf
Journal of Experimental Psychology: General,153,3,2024,Children’s third-party punishment does not change depending on the prospect of future interaction.,"Lee, Young-eun; He, Susan; Warneken, Felix",608-608-620,Articles,https://doi.org/10.1037/xge0001515,https://psycnet.apa.orgxge/153/3/608.pdf
Journal of Experimental Psychology: General,153,3,2024,The effect of negative valence on false memory formation in the Deese–Roediger–McDermott paradigm: A preregistered meta-analysis and preregistered replication.,"Wiechert, Sera; Proost, Dora; Simoens, Emmelie; Ben-Shakhar, Gershon; Pertzov, Yoni; Verschuere, Bruno",621-621-655,Articles,https://doi.org/10.1037/xge0001527,https://psycnet.apa.orgxge/153/3/621.pdf
Journal of Experimental Psychology: General,153,3,2024,How do humans give confidence? A comprehensive comparison of process models of perceptual metacognition.,"Shekhar, Medha; Rahnev, Dobromir",656-656-688,Articles,https://doi.org/10.1037/xge0001524,https://psycnet.apa.orgxge/153/3/656.pdf
Journal of Experimental Psychology: General,153,3,2024,Development of reasoning performance in Raven’s matrices is grounded in the development of effective strategy use.,"Gonthier, Corentin; Harma, Kahina; Gavornikova-Baligand, Zdenka",689-689-705,Articles,https://doi.org/10.1037/xge0001518,https://psycnet.apa.orgxge/153/3/689.pdf
Journal of Experimental Psychology: General,153,3,2024,Weaker semantic priming effects with number words in the second language of math learning.,"Lachelin, Rémy; Marinova, Mila; Reynvoet, Bert; Schiltz, Christine",706-706-719,Articles,https://doi.org/10.1037/xge0001526,https://psycnet.apa.orgxge/153/3/706.pdf
Journal of Experimental Psychology: General,153,3,2024,Interdependent behavior only benefits employees from working-class backgrounds when it is both enacted and valued.,"Dittmann, Andrea G.; Stephens, Nicole M.; Townsend, Sarah S. M.",720-720-741,Articles,https://doi.org/10.1037/xge0001516,https://psycnet.apa.orgxge/153/3/720.pdf
Journal of Experimental Psychology: General,153,3,2024,Social class perception is driven by stereotype-related facial features.,"Bjornsdottir, R. Thora; Hensel, Laura B.; Zhan, Jiayu; Garrod, Oliver G. B.; Schyns, Philippe G.; Jack, Rachael E.",742-742-753,Articles,https://doi.org/10.1037/xge0001519,https://psycnet.apa.orgxge/153/3/742.pdf
Journal of Experimental Psychology: General,153,3,2024,"Pancultural nostalgia in action: Prevalence, triggers, and psychological functions of nostalgia across cultures.","Hepper, Erica G.; Sedikides, Constantine; Wildschut, Tim; Cheung, Wing Yee; Abakoumkin, Georgios; Arikan, Gizem; Aveyard, Mark; Baldursson, Einar B.; Bialobrzeska, Olga; Bouamama, Sana; Bouzaouech, Imed; Brambilla, Marco; Burger, Axel M.; Chen, Sylvia Xiaohua; Cisek, Sylwia; Demassosso, Didier; Estevan-Reina, Lucía; González Gutiérrez, Roberto; Gu, Li; Guerra, Rita; Hansen, Nina; Kamble, Shanmukh; Kusumi, Takashi; Mangelinckx, Camille; Nourkova, Veronika V.; Pinna, Élena; Rantasila, Aino; Ritchie, Timothy D.; Salikhova, Albina B.; Stephan, Elena; Sterian, Mihaela; Tong, Yuk-yue; Van Even, Suzanne; Viana, Normando José Queiroz; Vingerhoets, Ad; von Hippel, Courtney; Zatsepin, Artem S.; Zengel, Bettina",754-754-778,Articles,https://doi.org/10.1037/xge0001521,https://psycnet.apa.orgxge/153/3/754.pdf
Journal of Experimental Psychology: General,153,3,2024,Surprisingly good talk: Misunderstanding others creates a barrier to constructive confrontation.,"Dungan, James A.; Epley, Nicholas",779-779-797,Articles,https://doi.org/10.1037/xge0001528,https://psycnet.apa.orgxge/153/3/779.pdf
Journal of Experimental Psychology: General,153,3,2024,Longitudinal assessments of functional near-infrared spectroscopy background functional connectivity in low- and middle-income infants during a social cognition task.,"Di Lonardo Burr, Sabrina M.; Pirazzoli, Laura; Dopierała, Aleksandra W.; Bejjanki, Vikranth R.; Nelson, Charles A.; Emberson, Lauren L.",798-798-813,Articles,https://doi.org/10.1037/xge0001531,https://psycnet.apa.orgxge/153/3/798.pdf
Journal of Experimental Psychology: General,153,3,2024,Over- and underweighting of extreme values in decisions from sequential samples.,"Clarmann von Clarenau, Verena; Appelhoff, Stefan; Pachur, Thorsten; Spitzer, Bernhard",814-814-826,Articles,https://doi.org/10.1037/xge0001530,https://psycnet.apa.orgxge/153/3/814.pdf
